"","time","transition","N_sim","trans_no","edge.length"
"1637",23.4536162694305,"no_armature->armature",77,4,115
"1638",23.4588314981134,"armature->no_armature",13,9,115
"1639",23.4640767932689,"no_armature->armature",82,7,115
"1640",23.4649312231867,"armature->no_armature",46,14,115
"1641",23.4749468268262,"no_armature->armature",78,3,115
"1642",23.4796464307812,"armature->no_armature",83,13,115
"1643",23.4841297785072,"armature->no_armature",51,13,115
"1644",23.492765229638,"no_armature->armature",59,5,115
"1645",23.4965708613387,"armature->no_armature",82,15,115
"1646",23.5123570366021,"armature->no_armature",50,16,116
"1647",23.5140171127971,"no_armature->armature",59,6,116
"1648",23.5187169746875,"armature->no_armature",13,10,116
"1649",23.522335327029,"armature->no_armature",46,15,116
"1650",23.5379420158509,"armature->no_armature",93,12,116
"1651",23.5418621295783,"no_armature->armature",70,3,116
"1652",23.5422834586625,"armature->no_armature",67,14,116
"1653",23.547367303952,"armature->no_armature",78,9,116
"1654",23.5599411281335,"armature->no_armature",74,10,116
"1655",23.5663516984127,"armature->no_armature",45,16,116
"1656",23.5799935026941,"armature->no_armature",70,19,116
"1657",23.5805220941809,"armature->no_armature",54,11,116
"1658",23.5812564310589,"armature->no_armature",74,11,116
"1659",23.58685030337,"armature->no_armature",74,12,116
"1660",23.5887061520524,"no_armature->armature",48,4,116
"1661",23.5916061469833,"armature->no_armature",55,13,116
"1662",23.6048744707747,"armature->no_armature",62,8,116
"1663",23.6099034670465,"no_armature->armature",28,5,116
"1664",23.6202163399139,"armature->no_armature",89,11,116
"1665",23.6334669583547,"no_armature->armature",32,5,116
"1666",23.6425622716266,"armature->no_armature",55,14,116
"1667",23.6456268441193,"no_armature->armature",46,5,116
"1668",23.6610432635352,"no_armature->armature",90,8,116
"1669",23.661089210693,"armature->no_armature",76,9,116
"1670",23.6814473777385,"armature->no_armature",64,10,116
"1671",23.6891430169936,"no_armature->armature",16,7,116
"1672",23.7010998622054,"no_armature->armature",85,7,116
"1673",23.7332715540696,"armature->no_armature",74,13,116
"1674",23.7451221943839,"armature->no_armature",79,18,116
"1675",23.7457253098986,"armature->no_armature",24,12,116
"1676",23.7473617553078,"armature->no_armature",90,14,116
"1677",23.7686703958195,"armature->no_armature",5,8,116
"1678",23.7905987867093,"armature->no_armature",100,15,116
"1679",23.7915299616537,"armature->no_armature",79,19,116
"1680",23.7955216930897,"armature->no_armature",84,13,116
"1681",23.799356380534,"armature->no_armature",93,13,116
"1682",23.8012968774742,"armature->no_armature",28,12,116
"1683",23.8097633379753,"armature->no_armature",40,19,116
"1684",23.8208746412826,"armature->no_armature",61,13,116
"1685",23.8226753798309,"no_armature->armature",87,3,116
"1686",23.82337175562,"no_armature->armature",52,6,116
"1687",23.8268076405477,"no_armature->armature",58,5,116
"1688",23.8345976496274,"armature->no_armature",9,17,116
"1689",23.8444871954494,"no_armature->armature",20,6,116
"1690",23.8446989962617,"armature->no_armature",96,9,116
"1691",23.8559865532856,"armature->no_armature",2,13,117
"1692",23.8716702574116,"armature->no_armature",63,11,117
"1693",23.8818414052242,"no_armature->armature",6,2,117
"1694",23.8901285216026,"no_armature->armature",63,8,117
"1695",23.9027660835087,"no_armature->armature",26,7,117
"1696",23.928950414624,"armature->no_armature",3,19,119
"1697",23.9299477131557,"no_armature->armature",75,3,119
"1698",23.9491024836837,"armature->no_armature",99,9,119
"1699",23.969224070735,"no_armature->armature",8,4,119
"1700",23.9927905325392,"armature->no_armature",46,16,120
"1701",23.9941672501869,"armature->no_armature",84,14,120
"1702",24.0132322239526,"no_armature->armature",15,5,120
"1703",24.0144827844471,"armature->no_armature",59,11,120
"1704",24.0162590242171,"no_armature->armature",22,4,120
"1705",24.0195439673095,"armature->no_armature",84,15,120
"1706",24.0196459771191,"armature->no_armature",28,13,120
"1707",24.0266767217589,"no_armature->armature",21,4,120
"1708",24.0426150667948,"no_armature->armature",83,5,121
"1709",24.0478332798437,"armature->no_armature",51,14,121
"1710",24.0486033854718,"armature->no_armature",44,11,121
"1711",24.0705504349322,"no_armature->armature",76,3,122
"1712",24.0851980238255,"no_armature->armature",25,3,123
"1713",24.1102154894544,"no_armature->armature",80,5,123
"1714",24.1134715427523,"armature->no_armature",62,9,123
"1715",24.1172149091996,"armature->no_armature",11,10,123
"1716",24.1255271930915,"armature->no_armature",12,19,123
"1717",24.1309205385324,"armature->no_armature",40,20,123
"1718",24.1371123277573,"armature->no_armature",24,13,123
"1719",24.1489566652339,"armature->no_armature",32,15,123
"1720",24.1560404885736,"armature->no_armature",92,14,123
"1721",24.174125060124,"armature->no_armature",55,15,123
"1722",24.174960855854,"armature->no_armature",62,10,123
"1723",24.2014788443661,"no_armature->armature",93,8,124
"1724",24.2060982952512,"armature->no_armature",79,20,124
"1725",24.2114554346117,"armature->no_armature",87,17,124
"1726",24.2125859344737,"armature->no_armature",94,10,124
"1727",24.2162458516819,"armature->no_armature",53,14,124
"1728",24.2472074515583,"armature->no_armature",28,14,124
"1729",24.2799259178366,"armature->no_armature",13,11,126
"1730",24.2807518923894,"no_armature->armature",75,4,126
"1731",24.2862668283767,"armature->no_armature",87,18,126
"1732",24.2977143175753,"armature->no_armature",51,15,127
"1733",24.3031721374669,"armature->no_armature",30,18,127
"1734",24.304048304943,"armature->no_armature",50,17,127
"1735",24.3082062266907,"armature->no_armature",75,11,127
"1736",24.316595751289,"no_armature->armature",58,6,127
"1737",24.3179790990382,"no_armature->armature",62,3,127
"1738",24.3271427101722,"armature->no_armature",16,7,127
"1739",24.3277875064693,"no_armature->armature",59,7,127
"1740",24.3317645727325,"armature->no_armature",32,16,127
"1741",24.3346575463515,"armature->no_armature",49,17,127
"1742",24.3419006311464,"armature->no_armature",8,12,127
"1743",24.3486427339251,"armature->no_armature",47,14,127
"1744",24.3535314351628,"no_armature->armature",6,3,127
"1745",24.3589852716517,"armature->no_armature",26,16,127
"1746",24.3606780327082,"armature->no_armature",32,17,127
"1747",24.3701507428477,"no_armature->armature",67,10,128
"1748",24.3701521886909,"armature->no_armature",55,16,128
"1749",24.4017164762518,"no_armature->armature",77,5,128
"1750",24.4026438889841,"no_armature->armature",16,8,128
"1751",24.4038927325541,"armature->no_armature",85,6,128
"1752",24.4211332754457,"armature->no_armature",49,18,129
"1753",24.432389626575,"armature->no_armature",100,16,129
"1754",24.4437713310272,"no_armature->armature",22,5,129
"1755",24.456447982939,"armature->no_armature",32,18,129
"1756",24.4572270220232,"no_armature->armature",7,6,129
"1757",24.4598077542223,"armature->no_armature",26,17,129
"1758",24.4610560951469,"armature->no_armature",72,14,129
"1759",24.463507404204,"no_armature->armature",70,4,129
"1760",24.4643039075092,"armature->no_armature",75,12,129
"1761",24.4743062990351,"armature->no_armature",88,20,129
"1762",24.475654811653,"armature->no_armature",96,10,129
"1763",24.4783703499616,"armature->no_armature",48,11,129
"1764",24.4789239275308,"armature->no_armature",27,11,129
"1765",24.4804436264112,"armature->no_armature",99,10,129
"1766",24.4872376920351,"armature->no_armature",82,16,129
"1767",24.4890709504653,"armature->no_armature",12,20,129
"1768",24.4937646692563,"armature->no_armature",86,8,129
"1769",24.4963863698916,"no_armature->armature",78,4,129
"1770",24.5019662099863,"no_armature->armature",56,3,130
"1771",24.5116963310772,"no_armature->armature",46,6,130
"1772",24.5168599275742,"no_armature->armature",44,8,130
"1773",24.5246559275361,"no_armature->armature",70,5,130
"1774",24.5289484749298,"armature->no_armature",71,13,130
"1775",24.5337255569312,"no_armature->armature",89,3,130
"1776",24.5416960433249,"armature->no_armature",49,19,130
"1777",24.5499157607729,"armature->no_armature",86,9,131
"1778",24.551361712443,"no_armature->armature",6,4,131
"1779",24.5571873285594,"armature->no_armature",45,17,131
"1780",24.5698049192771,"no_armature->armature",17,6,133
"1781",24.5758973798855,"armature->no_armature",82,17,133
"1782",24.5824905140935,"no_armature->armature",96,10,133
"1783",24.5829588698264,"armature->no_armature",5,9,133
"1784",24.6145598283338,"no_armature->armature",56,4,133
"1785",24.6161243272013,"armature->no_armature",12,21,133
"1786",24.6177737981617,"armature->no_armature",28,15,133
"1787",24.6226351494443,"armature->no_armature",3,20,133
"1788",24.6270918910304,"armature->no_armature",1,11,133
"1789",24.6395830816864,"armature->no_armature",83,14,133
"1790",24.6528506920187,"armature->no_armature",12,22,133
"1791",24.6592211067536,"no_armature->armature",74,3,133
"1792",24.6594971783431,"armature->no_armature",95,13,133
"1793",24.661884728878,"armature->no_armature",90,15,133
"1794",24.668649137846,"armature->no_armature",77,16,133
"1795",24.6750809844447,"armature->no_armature",63,12,133
"1796",24.6775938927487,"armature->no_armature",79,21,133
"1797",24.6777920364764,"no_armature->armature",66,4,133
"1798",24.6837564800529,"armature->no_armature",62,11,133
"1799",24.6873064568738,"no_armature->armature",61,8,134
"1800",24.6898416413726,"armature->no_armature",3,21,134
"1801",24.6911533579361,"armature->no_armature",69,8,134
"1802",24.6976092758654,"no_armature->armature",8,5,134
"1803",24.7013486811123,"armature->no_armature",74,14,134
"1804",24.7224237834769,"armature->no_armature",60,15,134
"1805",24.7255373047872,"armature->no_armature",34,14,134
"1806",24.735081500782,"armature->no_armature",52,15,134
"1807",24.7581180457546,"no_armature->armature",7,7,134
"1808",24.7880726106919,"no_armature->armature",48,5,135
"1809",24.7894288223377,"armature->no_armature",59,12,135
"1810",24.7946863836744,"armature->no_armature",19,10,135
"1811",24.8210496334881,"armature->no_armature",51,16,135
"1812",24.8264105222995,"armature->no_armature",87,19,135
"1813",24.83342157964,"no_armature->armature",74,4,135
"1814",24.8395402185642,"no_armature->armature",10,5,135
"1815",24.847010796765,"armature->no_armature",33,10,135
"1816",24.8470524567143,"armature->no_armature",1,12,135
"1817",24.8492107952994,"armature->no_armature",51,17,135
"1818",24.8512716568865,"armature->no_armature",84,16,135
"1819",24.8548813350043,"armature->no_armature",48,12,135
"1820",24.8732239932406,"armature->no_armature",84,17,136
"1821",24.8863830303942,"armature->no_armature",25,17,136
"1822",24.8995767677355,"no_armature->armature",59,8,136
"1823",24.9047148163259,"armature->no_armature",68,10,136
"1824",24.9115054639012,"armature->no_armature",45,18,136
"1825",24.9214035522018,"armature->no_armature",3,22,136
"1826",24.9371603993928,"no_armature->armature",74,5,136
"1827",24.9461811300651,"armature->no_armature",90,16,136
"1828",24.9555123747011,"armature->no_armature",49,20,136
"1829",24.9847094437593,"armature->no_armature",91,23,137
"1830",24.9868195035794,"armature->no_armature",19,11,137
"1831",24.9955717045439,"armature->no_armature",55,17,137
"1832",24.9960496266626,"no_armature->armature",30,5,137
"1833",25.01164976334,"armature->no_armature",90,17,138
"1834",25.022019868548,"armature->no_armature",50,18,138
"1835",25.0221747375744,"no_armature->armature",62,4,138
"1836",25.0238631737632,"armature->no_armature",88,21,138
"1837",25.0316242373655,"no_armature->armature",86,3,138
"1838",25.0430940099121,"armature->no_armature",90,18,138
"1839",25.0502604047238,"armature->no_armature",40,21,138
"1840",25.0563311493566,"armature->no_armature",24,14,138
"1841",25.0625011630291,"no_armature->armature",29,5,138
"1842",25.0702955579259,"armature->no_armature",10,15,138
"1843",25.0737603674267,"no_armature->armature",7,8,138
"1844",25.0744738719644,"armature->no_armature",38,17,138
"1845",25.0790226070126,"armature->no_armature",68,11,138
"1846",25.09694236358,"armature->no_armature",74,15,138
"1847",25.1130078385254,"armature->no_armature",77,17,138
"1848",25.1183498702667,"no_armature->armature",54,3,139
"1849",25.1302566597529,"armature->no_armature",1,13,141
"1850",25.1436766312103,"armature->no_armature",71,14,141
"1851",25.1478643686063,"armature->no_armature",8,13,142
"1852",25.1494818506956,"no_armature->armature",2,5,142
"1853",25.1538318572477,"no_armature->armature",53,6,142
"1854",25.1584948312018,"armature->no_armature",16,8,142
"1855",25.1636745049808,"no_armature->armature",10,6,142
"1856",25.1877947932967,"armature->no_armature",96,11,143
"1857",25.1988411932175,"armature->no_armature",51,18,143
"1858",25.2009406509392,"armature->no_armature",83,15,143
"1859",25.2270812169174,"armature->no_armature",96,12,143
"1860",25.2484192269999,"no_armature->armature",19,7,143
"1861",25.2515658033634,"no_armature->armature",46,7,143
"1862",25.2569340858442,"armature->no_armature",8,14,143
"1863",25.2648996254246,"armature->no_armature",41,10,143
"1864",25.2671218866186,"armature->no_armature",95,14,143
"1865",25.2710496529327,"armature->no_armature",95,15,143
"1866",25.2737383275157,"armature->no_armature",95,16,143
"1867",25.2819886445956,"no_armature->armature",51,6,143
"1868",25.2963332839807,"armature->no_armature",60,16,143
"1869",25.3050785592262,"armature->no_armature",15,11,143
"1870",25.3073570574704,"armature->no_armature",99,11,143
"1871",25.3171621367877,"no_armature->armature",7,9,143
"1872",25.3193492981784,"armature->no_armature",87,20,143
"1873",25.3226392087007,"armature->no_armature",48,13,143
"1874",25.3275112723989,"armature->no_armature",80,14,143
"1875",25.3349387676477,"armature->no_armature",78,10,143
"1876",25.3416373608604,"no_armature->armature",29,6,143
"1877",25.3688828566252,"armature->no_armature",89,12,144
"1878",25.3777421003557,"no_armature->armature",25,4,144
"1879",25.3913233817215,"armature->no_armature",54,12,145
"1880",25.3945778200359,"no_armature->armature",53,7,145
"1881",25.4125332296932,"no_armature->armature",69,6,145
"1882",25.4318175780135,"armature->no_armature",56,17,145
"1883",25.4440172912002,"armature->no_armature",95,17,145
"1884",25.4452230534306,"armature->no_armature",67,15,145
"1885",25.4550351069226,"no_armature->armature",47,5,145
"1886",25.4687778788704,"no_armature->armature",29,7,146
"1887",25.4808876314493,"no_armature->armature",36,4,147
"1888",25.4809071901454,"no_armature->armature",13,4,147
"1889",25.4895110347673,"armature->no_armature",87,21,148
"1890",25.4901991007321,"armature->no_armature",47,15,148
"1891",25.4977814151041,"armature->no_armature",48,14,148
"1892",25.5048506599702,"armature->no_armature",78,11,148
"1893",25.5155589217483,"armature->no_armature",59,13,148
"1894",25.5304991020579,"no_armature->armature",48,6,148
"1895",25.5331240601944,"armature->no_armature",8,15,148
"1896",25.5331800401635,"armature->no_armature",23,10,148
"1897",25.5578669079805,"armature->no_armature",29,11,148
"1898",25.5619444320403,"armature->no_armature",25,18,148
"1899",25.5716765404214,"armature->no_armature",62,12,150
"1900",25.5916705649171,"armature->no_armature",87,22,151
"1901",25.5969594229913,"armature->no_armature",3,23,151
"1902",25.6085912764959,"armature->no_armature",27,12,152
"1903",25.6172521827677,"no_armature->armature",36,5,153
"1904",25.6191114568616,"no_armature->armature",12,3,153
"1905",25.6477025460521,"armature->no_armature",13,12,153
"1906",25.6485454384112,"armature->no_armature",13,13,153
"1907",25.6490827744673,"armature->no_armature",7,11,153
"1908",25.6539587363146,"armature->no_armature",17,12,153
"1909",25.6560448905231,"armature->no_armature",66,15,153
"1910",25.6679906011342,"no_armature->armature",13,5,153
"1911",25.6734584795856,"no_armature->armature",30,6,153
"1912",25.6737298711383,"armature->no_armature",9,18,153
"1913",25.6747208864153,"armature->no_armature",29,12,153
"1914",25.6779039480237,"armature->no_armature",87,23,153
"1915",25.6940906280352,"armature->no_armature",95,18,153
"1916",25.6952851185001,"armature->no_armature",23,11,153
"1917",25.6968845449809,"no_armature->armature",20,7,153
"1918",25.7083782672594,"armature->no_armature",44,12,154
"1919",25.7145796412903,"no_armature->armature",42,7,154
"1920",25.7155175456168,"armature->no_armature",49,21,154
"1921",25.7358173626477,"armature->no_armature",53,15,155
"1922",25.7497820107608,"no_armature->armature",57,5,155
"1923",25.7693524164692,"no_armature->armature",73,5,156
"1924",25.7696996754007,"armature->no_armature",22,20,156
"1925",25.7796207317202,"armature->no_armature",57,16,156
"1926",25.7804025699669,"armature->no_armature",88,22,156
"1927",25.7905002202158,"armature->no_armature",63,13,156
"1928",25.7937200345312,"armature->no_armature",30,19,156
"1929",25.7999671098425,"armature->no_armature",34,15,156
"1930",25.8011499682644,"no_armature->armature",36,6,156
"1931",25.8150453332705,"no_armature->armature",98,4,156
"1932",25.8204208659707,"armature->no_armature",69,9,156
"1933",25.8227435936938,"armature->no_armature",28,16,156
"1934",25.8290528811825,"armature->no_armature",46,17,156
"1935",25.8294541489096,"no_armature->armature",16,9,156
"1936",25.8428806203887,"no_armature->armature",68,5,156
"1937",25.8582115067704,"armature->no_armature",55,18,156
"1938",25.8599143496303,"armature->no_armature",99,12,156
"1939",25.8655667750397,"armature->no_armature",39,21,156
"1940",25.8718580542452,"no_armature->armature",94,3,156
"1941",25.879002665589,"armature->no_armature",46,18,156
"1942",25.8790815047681,"armature->no_armature",78,12,156
"1943",25.8818130300512,"armature->no_armature",88,23,156
"1944",25.8921677185577,"armature->no_armature",17,13,156
"1945",25.9015062863614,"no_armature->armature",60,5,157
"1946",25.9017844668508,"armature->no_armature",44,13,157
"1947",25.9050498193037,"armature->no_armature",58,11,157
"1948",25.9089689989583,"armature->no_armature",87,24,157
"1949",25.9099261168948,"armature->no_armature",4,19,157
"1950",25.9115070836113,"armature->no_armature",6,10,157
"1951",25.9162752326096,"armature->no_armature",39,22,157
"1952",25.9195164958412,"armature->no_armature",10,16,158
"1953",25.92024690541,"no_armature->armature",19,8,158
"1954",25.9376998452297,"armature->no_armature",7,12,159
"1955",25.9461716566401,"no_armature->armature",83,6,160
"1956",25.9536140294507,"armature->no_armature",59,14,160
"1957",25.9546419078211,"no_armature->armature",22,6,160
"1958",25.9703327352117,"armature->no_armature",98,21,161
"1959",25.9814746680945,"no_armature->armature",96,11,161
"1960",25.9881081754586,"armature->no_armature",21,10,161
"1961",25.9900524461773,"no_armature->armature",24,10,161
"1962",25.9940262373931,"no_armature->armature",72,7,162
"1963",25.994814518536,"no_armature->armature",62,5,162
"1964",26.0005336678712,"armature->no_armature",10,17,162
"1965",26.0035557122596,"armature->no_armature",16,9,162
"1966",26.0063743157503,"no_armature->armature",37,5,162
"1967",26.0077472875826,"no_armature->armature",100,7,162
"1968",26.0078322974225,"armature->no_armature",63,14,162
"1969",26.0153244280922,"no_armature->armature",41,7,163
"1970",26.0219984376429,"armature->no_armature",2,14,163
"1971",26.0257821873065,"armature->no_armature",19,12,163
"1972",26.0258503750388,"armature->no_armature",20,14,163
"1973",26.0265728276425,"no_armature->armature",76,4,163
"1974",26.0355702647847,"no_armature->armature",91,4,163
"1975",26.0439406429942,"armature->no_armature",20,15,163
"1976",26.0446149306898,"armature->no_armature",17,14,163
"1977",26.0577060185845,"armature->no_armature",75,13,163
"1978",26.0592659461663,"armature->no_armature",15,12,164
"1979",26.0625653219789,"armature->no_armature",10,18,164
"1980",26.0747892037418,"no_armature->armature",29,8,164
"1981",26.0881730712117,"no_armature->armature",82,8,164
"1982",26.1030809413135,"armature->no_armature",56,18,165
"1983",26.1036400651585,"armature->no_armature",100,17,165
"1984",26.1049685213747,"armature->no_armature",37,10,166
"1985",26.1356499983359,"armature->no_armature",97,12,168
"1986",26.1406267582341,"no_armature->armature",90,9,168
"1987",26.1617703084825,"armature->no_armature",71,15,171
"1988",26.1702226854595,"armature->no_armature",33,11,171
"1989",26.1768705259021,"armature->no_armature",32,19,171
"1990",26.1779974618619,"no_armature->armature",97,3,171
"1991",26.1974423949458,"no_armature->armature",51,7,171
"1992",26.200968322174,"armature->no_armature",35,9,171
"1993",26.2042592036833,"armature->no_armature",42,10,171
"1994",26.2108141056858,"armature->no_armature",3,24,171
"1995",26.2147315258112,"armature->no_armature",11,11,171
"1996",26.2254527989752,"no_armature->armature",69,7,172
"1997",26.225609331325,"armature->no_armature",96,13,172
"1998",26.2464848360258,"armature->no_armature",76,10,172
"1999",26.2569691115978,"armature->no_armature",3,25,172
"2000",26.2589556807191,"armature->no_armature",80,15,172
"2001",26.2637797696187,"armature->no_armature",73,17,172
"2002",26.2672754790029,"armature->no_armature",51,19,172
"2003",26.2707804716001,"no_armature->armature",77,6,172
"2004",26.2768924323485,"armature->no_armature",8,16,172
"2005",26.2898512122644,"armature->no_armature",72,15,172
"2006",26.2910822817949,"no_armature->armature",79,5,172
"2007",26.2923671755722,"no_armature->armature",5,5,172
"2008",26.2937649563986,"no_armature->armature",20,8,172
"2009",26.3167167074277,"armature->no_armature",88,24,173
"2010",26.3190767823468,"armature->no_armature",24,15,173
"2011",26.3197503522072,"armature->no_armature",14,19,173
"2012",26.3233261051089,"armature->no_armature",70,20,173
"2013",26.3359636545971,"armature->no_armature",21,11,173
"2014",26.340950317508,"no_armature->armature",22,7,173
"2015",26.3467306250672,"armature->no_armature",92,15,173
"2016",26.3564649384114,"armature->no_armature",46,19,173
"2017",26.3619102360998,"no_armature->armature",48,7,173
"2018",26.3621896887622,"armature->no_armature",15,13,173
"2019",26.3709487812757,"armature->no_armature",92,16,173
"2020",26.3741033940394,"armature->no_armature",87,25,173
"2021",26.3781119566852,"armature->no_armature",32,20,173
"2022",26.3874679216333,"no_armature->armature",65,7,173
"2023",26.3946874638344,"armature->no_armature",84,18,173
"2024",26.3953122880755,"armature->no_armature",92,17,173
"2025",26.3991357481428,"armature->no_armature",40,22,173
"2026",26.4028768703585,"no_armature->armature",68,6,173
"2027",26.4165133434127,"no_armature->armature",16,10,173
"2028",26.4197445978289,"armature->no_armature",69,10,173
"2029",26.4318838129486,"armature->no_armature",38,18,173
"2030",26.4522885819595,"armature->no_armature",100,18,173
"2031",26.4535690431855,"armature->no_armature",16,10,173
"2032",26.454810303698,"armature->no_armature",9,19,173
"2033",26.4574939130454,"no_armature->armature",22,8,173
"2034",26.4611282544691,"armature->no_armature",36,19,173
"2035",26.4702350849683,"armature->no_armature",37,11,173
"2036",26.4740654414924,"armature->no_armature",93,14,173
"2037",26.4748566261966,"armature->no_armature",59,15,173
"2038",26.491254214672,"armature->no_armature",91,24,174
"2039",26.4913941645864,"armature->no_armature",48,15,174
"2040",26.4916570154271,"no_armature->armature",52,7,174
"2041",26.4925897802725,"armature->no_armature",91,25,174
"2042",26.4954119679474,"armature->no_armature",44,14,174
"2043",26.5014662273064,"no_armature->armature",19,9,174
"2044",26.5015418132846,"no_armature->armature",100,8,174
"2045",26.5090924131967,"armature->no_armature",52,16,174
"2046",26.515639119952,"armature->no_armature",55,19,174
"2047",26.5157959111229,"no_armature->armature",1,3,174
"2048",26.5163963521289,"no_armature->armature",79,6,174
"2049",26.5169398979274,"armature->no_armature",89,13,174
"2050",26.517323577456,"armature->no_armature",29,13,174
"2051",26.5195477501366,"armature->no_armature",20,16,174
"2052",26.5245438191667,"no_armature->armature",17,7,174
"2053",26.5264403816179,"armature->no_armature",97,13,175
"2054",26.5268715320273,"no_armature->armature",78,5,175
"2055",26.5309604459114,"armature->no_armature",10,19,175
"2056",26.5318127525579,"armature->no_armature",77,18,175
"2057",26.5334606315603,"no_armature->armature",72,8,175
"2058",26.538252134508,"armature->no_armature",45,19,175
"2059",26.544056933844,"armature->no_armature",58,12,175
"2060",26.5510521981818,"armature->no_armature",99,13,176
"2061",26.5640741987792,"no_armature->armature",44,9,176
"2062",26.5773490785438,"no_armature->armature",27,5,176
"2063",26.5851018042919,"armature->no_armature",12,23,176
"2064",26.5894814216119,"no_armature->armature",36,7,176
"2065",26.5904561523073,"armature->no_armature",26,18,176
"2066",26.6003194274464,"armature->no_armature",83,16,176
"2067",26.6039435242512,"armature->no_armature",20,17,176
"2068",26.6070715263529,"armature->no_armature",59,16,176
"2069",26.6089024600045,"armature->no_armature",75,14,176
"2070",26.6093410108037,"armature->no_armature",6,11,176
"2071",26.628635638988,"armature->no_armature",30,20,176
"2072",26.6489618852246,"armature->no_armature",25,19,177
"2073",26.6542472311998,"armature->no_armature",50,19,177
"2074",26.6703455800299,"armature->no_armature",12,24,178
"2075",26.6771720837071,"no_armature->armature",28,6,178
"2076",26.677519642298,"armature->no_armature",2,15,178
"2077",26.679193330419,"armature->no_armature",31,10,178
"2078",26.6858439213947,"armature->no_armature",23,12,179
"2079",26.6864656230836,"armature->no_armature",24,16,179
"2080",26.6875057551111,"no_armature->armature",10,7,179
"2081",26.694136172156,"armature->no_armature",35,10,179
"2082",26.6967972580802,"armature->no_armature",15,14,179
"2083",26.6986063371476,"no_armature->armature",95,8,179
"2084",26.6987950315445,"armature->no_armature",11,12,179
"2085",26.6996616960369,"armature->no_armature",87,26,179
"2086",26.7011223349519,"armature->no_armature",20,18,179
"2087",26.7088585808519,"armature->no_armature",51,20,179
"2088",26.7092698351956,"armature->no_armature",88,25,179
"2089",26.7287815308523,"no_armature->armature",84,5,180
"2090",26.7323922074669,"armature->no_armature",45,20,180
"2091",26.7384527898848,"armature->no_armature",53,16,180
"2092",26.7395578670531,"armature->no_armature",97,14,180
"2093",26.7449306198672,"armature->no_armature",80,16,180
"2094",26.7547200909916,"armature->no_armature",44,15,180
"2095",26.767569724891,"armature->no_armature",74,16,180
"2096",26.7693313360937,"no_armature->armature",79,7,181
"2097",26.7745260143801,"no_armature->armature",5,6,181
"2098",26.7798246744144,"armature->no_armature",56,19,181
"2099",26.794204481482,"armature->no_armature",30,21,181
"2100",26.8036326324975,"armature->no_armature",32,21,181
"2101",26.8039203150295,"armature->no_armature",45,21,181
"2102",26.807949303209,"no_armature->armature",36,8,181
"2103",26.808250732604,"armature->no_armature",83,17,181
"2104",26.8173635737823,"armature->no_armature",79,22,181
"2105",26.8192906343701,"armature->no_armature",76,11,181
"2106",26.8338515279568,"armature->no_armature",36,20,182
"2107",26.8338726295436,"armature->no_armature",86,10,182
"2108",26.8386725766664,"armature->no_armature",53,17,182
"2109",26.8400369020205,"armature->no_armature",63,15,182
"2110",26.8408320946378,"no_armature->armature",42,8,182
"2111",26.8567515087894,"no_armature->armature",90,10,182
"2112",26.8596349547218,"armature->no_armature",56,20,182
"2113",26.869101885118,"armature->no_armature",15,15,183
"2114",26.8789586174918,"no_armature->armature",26,8,183
"2115",26.8837404857036,"armature->no_armature",6,12,183
"2116",26.8859194431795,"no_armature->armature",47,6,183
"2117",26.8867009562943,"no_armature->armature",46,8,183
"2118",26.8882526804077,"armature->no_armature",62,13,183
"2119",26.8904511360166,"no_armature->armature",6,5,183
"2120",26.896889079945,"armature->no_armature",1,14,183
"2121",26.901805319242,"armature->no_armature",9,20,183
"2122",26.9045746109938,"no_armature->armature",3,2,183
"2123",26.9090041982231,"armature->no_armature",47,16,183
"2124",26.9119530323507,"no_armature->armature",6,6,183
"2125",26.9206996460653,"armature->no_armature",23,13,183
"2126",26.9336945984872,"armature->no_armature",5,10,183
"2127",26.9342233295494,"armature->no_armature",56,21,183
"2128",26.9375096522996,"no_armature->armature",1,4,183
"2129",26.9492345978266,"armature->no_armature",68,12,183
"2130",26.9509469033355,"armature->no_armature",67,16,184
"2131",26.9547707745829,"armature->no_armature",51,21,184
"2132",26.9568468555747,"armature->no_armature",99,14,184
"2133",26.9851641510813,"armature->no_armature",7,13,186
"2134",26.9926390493798,"armature->no_armature",99,15,186
"2135",26.9993768959817,"armature->no_armature",20,19,186
"2136",27.0105215134068,"no_armature->armature",99,5,186
"2137",27.0145951364955,"armature->no_armature",52,17,187
"2138",27.0236785191136,"armature->no_armature",72,16,187
"2139",27.0344458209551,"armature->no_armature",42,11,187
"2140",27.0391629716626,"armature->no_armature",5,11,187
"2141",27.0629813162416,"armature->no_armature",72,17,187
"2142",27.063218260458,"armature->no_armature",50,20,187
"2143",27.0728852599998,"no_armature->armature",35,5,187
"2144",27.0811473679445,"armature->no_armature",4,20,187
"2145",27.0832938967549,"armature->no_armature",11,13,187
"2146",27.0947094182549,"no_armature->armature",61,9,188
"2147",27.0961330504609,"armature->no_armature",42,12,188
"2148",27.0963044553982,"armature->no_armature",22,21,188
"2149",27.1016653697238,"armature->no_armature",26,19,188
"2150",27.1070844230306,"armature->no_armature",81,11,188
"2151",27.115253180259,"no_armature->armature",11,3,189
"2152",27.1159119387569,"armature->no_armature",57,17,189
"2153",27.1333905676447,"armature->no_armature",92,18,189
"2154",27.1354824549186,"no_armature->armature",79,8,189
"2155",27.1415157892089,"armature->no_armature",54,13,189
