transition,trans_no,avg_time,SE_time
no_armature->armature,26,2.9720030970910707,0.08151959512637846
no_armature->armature,27,2.765099892220855,0.08132922052882505
no_armature->armature,28,2.516940084154599,0.07988014841250998
no_armature->armature,29,2.2940313148988043,0.07447160108803412
no_armature->armature,30,2.0941814390097733,0.06906517459662562
no_armature->armature,31,1.8785706531939477,0.06250185038976509
no_armature->armature,32,1.701830465756005,0.05610139869928518
no_armature->armature,33,1.5562150455591477,0.051737072665667024
no_armature->armature,34,1.4196075743742649,0.051335406662048284
no_armature->armature,35,1.3017031812499302,0.04962042132395611
no_armature->armature,36,1.1717890152122876,0.04774259826210242
no_armature->armature,37,1.067059447540202,0.04318127473413875
no_armature->armature,38,0.958602288782005,0.03727476392580327
no_armature->armature,39,0.8641514119114008,0.03479821591214952
no_armature->armature,40,0.782480881944805,0.03398429708072955
no_armature->armature,41,0.6894128263070356,0.031157436698431896
no_armature->armature,42,0.6127852281776832,0.028327653124673
no_armature->armature,43,0.5267938897411962,0.026784072078218042
no_armature->armature,44,0.4640030479255873,0.026249806199960316
no_armature->armature,45,0.3926592103281486,0.023112258626842887
no_armature->armature,46,0.34385157095818353,0.02173885552975711
no_armature->armature,47,0.2856233434417804,0.019899638579350804
no_armature->armature,48,0.23618049594837673,0.017405740178631512
no_armature->armature,49,0.20224071354080553,0.015259515986945313
no_armature->armature,50,0.1689149515490678,0.012247667764297246
no_armature->armature,51,0.14450452747358802,0.011301247078737748
no_armature->armature,52,0.1228628416975093,0.011569680636074275
no_armature->armature,53,0.12331827065864545,0.01207569609387091
