"","time","transition","N_sim","trans_no","edge.length"
"404",158.270575888578,"other->megaherbivore",73,3,43
"405",158.28802830082,"megaherbivore->other",56,1,43
"406",158.292450615929,"other->megaherbivore",66,2,43
"407",158.407373371155,"megaherbivore->other",62,3,43
"408",158.466662160209,"other->megaherbivore",81,3,43
"409",158.52034432113,"other->megaherbivore",39,2,43
"410",158.532615507596,"other->megaherbivore",8,3,43
"411",158.626650417422,"megaherbivore->other",72,3,43
"412",158.652372028934,"other->megaherbivore",74,4,43
"413",158.664943070381,"megaherbivore->other",74,3,43
"414",158.679616616493,"other->megaherbivore",72,3,43
"415",158.679653761587,"other->megaherbivore",60,4,43
"416",158.682904754169,"other->megaherbivore",29,3,43
"417",158.857494680972,"other->megaherbivore",96,2,43
"418",158.884980851286,"other->megaherbivore",27,3,43
"419",159.153193718293,"other->megaherbivore",75,3,44
"420",159.194599446488,"other->megaherbivore",80,2,44
"421",159.478769265054,"other->megaherbivore",52,3,44
"422",159.708393466292,"megaherbivore->other",8,2,44
"423",159.726968015924,"megaherbivore->other",82,2,44
"424",159.792901665433,"other->megaherbivore",67,5,44
"425",159.852925226244,"other->megaherbivore",26,1,44
"426",159.862428601814,"megaherbivore->other",32,8,44
"427",159.865171177696,"other->megaherbivore",33,3,44
"428",159.905688364487,"other->megaherbivore",6,4,44
"429",159.958316380415,"other->megaherbivore",36,2,44
"430",159.968823645257,"megaherbivore->other",72,4,44
"431",160.060069982387,"other->megaherbivore",9,2,44
"432",160.064355608836,"other->megaherbivore",53,5,44
"433",160.104466455977,"other->megaherbivore",64,2,44
"434",160.122305591002,"other->megaherbivore",18,3,44
"435",160.187550486465,"megaherbivore->other",9,2,44
"436",160.272447573609,"other->megaherbivore",52,4,45
"437",160.51697246382,"megaherbivore->other",86,4,45
"438",160.524438974414,"other->megaherbivore",78,2,45
"439",160.553711317904,"megaherbivore->other",77,4,45
"440",160.631365039827,"other->megaherbivore",55,3,45
"441",160.695196878224,"megaherbivore->other",43,3,45
"442",160.726828885506,"megaherbivore->other",56,2,45
"443",160.73107154968,"other->megaherbivore",99,3,45
"444",160.731835700924,"other->megaherbivore",1,2,45
"445",160.758361037992,"other->megaherbivore",12,6,45
"446",160.808882365262,"megaherbivore->other",11,1,45
"447",160.912297096467,"other->megaherbivore",14,2,45
"448",160.957788574063,"other->megaherbivore",11,2,45
"449",161.003390013734,"other->megaherbivore",51,3,45
"450",161.069877844345,"other->megaherbivore",42,3,46
"451",161.092039723976,"megaherbivore->other",42,2,46
"452",161.121397034375,"other->megaherbivore",46,2,46
"453",161.195285971084,"megaherbivore->other",56,3,46
"454",161.227208732523,"other->megaherbivore",37,3,46
"455",161.278948309671,"megaherbivore->other",6,3,46
"456",161.321239816232,"other->megaherbivore",20,2,46
"457",161.345476695062,"megaherbivore->other",6,4,46
"458",161.383138835764,"other->megaherbivore",71,4,46
"459",161.393559657294,"other->megaherbivore",4,2,46
"460",161.4255180678,"other->megaherbivore",17,4,46
"461",161.510705205044,"other->megaherbivore",89,3,47
"462",161.519897154342,"megaherbivore->other",32,9,47
"463",161.566717025566,"other->megaherbivore",46,3,47
"464",161.610545521844,"other->megaherbivore",69,3,47
"465",161.612682446972,"megaherbivore->other",63,6,47
"466",161.644096564403,"other->megaherbivore",84,3,47
"467",161.695510259981,"other->megaherbivore",65,5,47
"468",161.709695185861,"other->megaherbivore",70,2,47
"469",161.711375138933,"megaherbivore->other",21,4,47
