"Binomial.1.2","Condition_Met"
"Nycticebus_coucang",0
"Nycticebus_javanicus",0
"Nycticebus_menagensis",0
"Nycticebus_pygmaeus",0
"Nyctomys_sumichrasti",0
"Ochotona_alpina",0
"Ochotona_argentata",0
"Ochotona_cansus",0
"Ochotona_collaris",0
"Ochotona_coreana",0
"Ochotona_curzoniae",0
"Ochotona_dauurica",0
"Ochotona_erythrotis",0
"Ochotona_forresti",0
"Ochotona_gloveri",0
"Ochotona_hoffmanni",0
"Ochotona_hyperborea",0
"Ochotona_iliensis",0
"Ochotona_koslowi",0
"Ochotona_ladacensis",0
"Ochotona_macrotis",0
"Ochotona_mantchurica",0
"Ochotona_nubrica",0
"Ochotona_opaca",0
"Ochotona_pallasii",0
"Ochotona_princeps",0
"Ochotona_pusilla",0
"Ochotona_roylei",0
"Ochotona_rufescens",0
"Ochotona_rutila",0
"Ochotona_syrinx",0
"Ochotona_thibetana",0
"Ochotona_thomasi",0
"Ochotona_turuchanensis",0
"Ochotona_whartoni",0
"Ochrotomys_nuttalli",0
"Octodon_bridgesi",0
"Octodon_degus",0
"Octodon_lunatus",0
"Octodon_pacificus",0
"Octodontomys_gliroides",0
"Octomys_mimax",0
"Odobenus_rosmarus",0
"Odocoileus_hemionus",1
"Odocoileus_virginianus",1
"Oecomys_auyantepui",0
"Oecomys_bicolor",0
"Oecomys_catherinae",0
"Oecomys_cleberi",0
"Oecomys_concolor",0
"Oecomys_flavicans",0
"Oecomys_mamorae",0
"Oecomys_paricola",0
"Oecomys_phaeotis",0
"Oecomys_rex",0
"Oecomys_roberti",0
"Oecomys_rutilus",0
"Oecomys_speciosus",0
"Oecomys_superans",0
"Oecomys_trinitatis",0
"Oenomys_hypoxanthus",0
"Oenomys_ornatus",0
"Okapia_johnstoni",1
"Olallamys_albicauda",0
"Olallamys_edax",0
"Oligoryzomys_andinus",0
"Oligoryzomys_arenalis",0
"Oligoryzomys_brendae",0
"Oligoryzomys_chacoensis",0
"Oligoryzomys_delticola",0
"Oligoryzomys_destructor",0
"Oligoryzomys_eliurus",0
"Oligoryzomys_flavescens",0
"Oligoryzomys_fornesi",0
"Oligoryzomys_fulvescens",0
"Oligoryzomys_griseolus",0
"Oligoryzomys_longicaudatus",0
"Oligoryzomys_magellanicus",0
"Oligoryzomys_microtis",0
"Oligoryzomys_moojeni",0
"Oligoryzomys_nigripes",0
"Oligoryzomys_rupestris",0
"Oligoryzomys_stramineus",0
"Oligoryzomys_vegetus",0
"Oligoryzomys_victus",0
"Ommatophoca_rossii",0
"Ondatra_zibethicus",0
"Onychogalea_fraenata",0
"Onychogalea_lunata",0
"Onychogalea_unguifera",0
"Onychomys_arenicola",0
"Onychomys_leucogaster",0
"Onychomys_torridus",0
"Oreamnos_americanus",1
"Oreamnos_harringtoni",1
"Oreonax_flavicauda",0
"Oreoryzomys_balneator",0
"Oreotragus_oreotragus",1
"Ornithorhynchus_anatinus",0
"Orthogeomys_cavator",0
"Orthogeomys_cuniculus",0
"Orthogeomys_grandis",0
"Orthogeomys_heterodus",0
"Orthogeomys_hispidus",0
"Orthogeomys_lanius",0
"Orthogeomys_underwoodi",0
"Orycteropus_afer",0
"Oryctolagus_cuniculus",0
"Oryx_beisa",1
"Oryx_dammah",1
"Oryx_gazella",1
"Oryx_leucoryx",1
"Oryzomys_antillarum",0
"Oryzomys_couesi",0
"Oryzomys_curasoae",0
"Oryzomys_dimidiatus",0
"Oryzomys_gorgasi",0
"Oryzomys_nelsoni",0
"Oryzomys_palustris",0
"Oryzorictes_hova",0
"Oryzorictes_tetradactylus",0
"Osgoodomys_banderanus",0
"Otaria_byronia",0
"Otocolobus_manul",0
"Otocyon_megalotis",0
"Otolemur_crassicaudatus",0
"Otolemur_garnettii",0
"Otomys_anchietae",0
"Otomys_angoniensis",0
"Otomys_barbouri",0
"Otomys_burtoni",0
"Otomys_cuanzensis",0
"Otomys_denti",0
"Otomys_irroratus",0
"Otomys_lacustris",0
"Otomys_laminatus",0
"Otomys_occidentalis",0
"Otomys_saundersiae",0
"Otomys_sloggetti",0
"Otomys_tropicalis",0
"Otomys_typus",0
"Otomys_unisulcatus",0
"Otonyctomys_hatti",0
"Otospermophilus_beecheyi",0
"Otospermophilus_variegatus",0
"Ototylomys_phyllotis",0
"Ourebia_ourebi",1
"Ovibos_moschatus",1
"Ovis_ammon",1
"Ovis_canadensis",1
"Ovis_dalli",1
"Ovis_nivicola",1
"Ovis_orientalis",1
"Oxymycterus_akodontius",0
"Oxymycterus_amazonicus",0
"Oxymycterus_angularis",0
"Oxymycterus_caparoae",0
"Oxymycterus_dasytrichus",0
"Oxymycterus_delator",0
"Oxymycterus_hiska",0
"Oxymycterus_hispidus",0
"Oxymycterus_hucucha",0
"Oxymycterus_inca",0
"Oxymycterus_josei",0
"Oxymycterus_nasutus",0
"Oxymycterus_paramensis",0
"Oxymycterus_quaestor",0
"Oxymycterus_roberti",0
"Oxymycterus_rufus",0
"Ozotoceros_bezoarticus",1
"Pachyarmatherium_brasiliense",0
"Pachylemur_insignis",0
"Pachylemur_jullyi",0
"Pachyuromys_duprasi",0
"Pagophilus_groenlandicus",0
"Paguma_larvata",0
"Palaeolama_major",1
"Palaeolama_mirifica",1
"Palaeolama_weddeli",1
"Palaeopropithecus_ingens",1
"Palaeopropithecus_maximus",1
"Palawanomys_furvus",0
"Palorchestes_azeal",1
"Pampatherium_humboldti",1
"Pampatherium_typum",1
"Pan_paniscus",1
"Pan_troglodytes",0
"Panochthus_tuberculatus",1
"Panthera_atrox",0
"Panthera_leo",0
"Panthera_onca",0
"Panthera_pardus",0
"Panthera_spelaea",0
"Panthera_tigris",0
"Panthera_uncia",0
"Pantholops_hodgsonii",1
"Papagomys_armandvillei",0
"Papagomys_theodorverhoeveni",0
"Papio_anubis",0
"Papio_cynocephalus",0
"Papio_hamadryas",0
"Papio_kindae",0
"Papio_papio",0
"Papio_ursinus",0
"Pappogeomys_bulleri",0
"Paraceros_fragilis",1
"Paracrocidura_graueri",0
"Paracrocidura_maxima",0
"Paracrocidura_schoutedeni",0
"Paracynictis_selousi",0
"Paradipus_ctenodactylus",0
"Paradoxurus_hermaphroditus",0
"Paradoxurus_jerdoni",0
"Paradoxurus_zeylonensis",0
"Paraechinus_aethiopicus",0
"Paraechinus_hypomelas",0
"Paraechinus_micropus",0
"Paraechinus_nudiventris",0
"Parahyaena_brunnea",0
"Parahydromys_asper",0
"Paraleptomys_rufilatus",0
"Paraleptomys_wilhelmina",0
"Paramelomys_gressitti",0
"Paramelomys_levipes",0
"Paramelomys_lorentzii",0
"Paramelomys_mollis",0
"Paramelomys_moncktoni",0
"Paramelomys_naso",0
"Paramelomys_platyops",0
"Paramelomys_rubex",0
"Paramelomys_steini",0
"Paramylodon_harlani",1
"Parantechinus_apicalis",0
"Parascalops_breweri",0
"Parascaptor_leucura",0
"Paraxerus_alexandri",0
"Paraxerus_boehmi",0
"Paraxerus_cepapi",0
"Paraxerus_cooperi",0
"Paraxerus_flavovittis",0
"Paraxerus_lucifer",0
"Paraxerus_ochraceus",0
"Paraxerus_palliatus",0
"Paraxerus_poensis",0
"Paraxerus_vexillarius",0
"Paraxerus_vincenti",0
"Pardofelis_marmorata",0
"Parocnus_browni",1
"Parocnus_serus",1
"Parotomys_brantsii",0
"Parotomys_littledalei",0
"Paruromys_dominator",0
"Pattonomys_carrikeri",0
"Pattonomys_flavidus",0
"Pattonomys_occasius",0
"Pattonomys_punctatus",0
"Pattonomys_semivillosus",0
"Paucidentomys_vermidax",0
"Paulamys_naso",0
"Pearsonomys_annectens",0
"Pecari_tajacu",1
"Pectinator_spekei",0
"Pedetes_capensis",0
"Pedetes_surdaster",0
"Pelea_capreolus",1
"Pelomys_campanae",0
"Pelomys_fallax",0
"Pelomys_hopkinsi",0
"Pelomys_isseli",0
"Pelomys_minor",0
"Pelorovis_antiquus",1
"Pennatomys_nivalis",0
"Pentalagus_furnessi",0
"Perameles_bougainville",0
"Perameles_eremiana",0
"Perameles_gunnii",0
"Perameles_nasuta",0
"Perodicticus_edwardsi",0
"Perodicticus_ibeanus",0
"Perodicticus_potto",0
"Perognathus_alticola",0
"Perognathus_amplus",0
"Perognathus_fasciatus",0
"Perognathus_flavescens",0
"Perognathus_flavus",0
"Perognathus_inornatus",0
"Perognathus_longimembris",0
"Perognathus_merriami",0
"Perognathus_parvus",0
"Peromyscus_attwateri",0
"Peromyscus_aztecus",0
"Peromyscus_beatae",0
"Peromyscus_boylii",0
"Peromyscus_bullatus",0
"Peromyscus_californicus",0
"Peromyscus_caniceps",0
"Peromyscus_crinitus",0
"Peromyscus_dickeyi",0
"Peromyscus_difficilis",0
"Peromyscus_eremicus",0
"Peromyscus_eva",0
"Peromyscus_fraterculus",0
"Peromyscus_furvus",0
"Peromyscus_gossypinus",0
"Peromyscus_grandis",0
"Peromyscus_gratus",0
"Peromyscus_guardia",0
"Peromyscus_guatemalensis",0
"Peromyscus_gymnotis",0
"Peromyscus_hooperi",0
"Peromyscus_hylocetes",0
"Peromyscus_interparietalis",0
"Peromyscus_keeni",0
"Peromyscus_leucopus",0
"Peromyscus_levipes",0
"Peromyscus_madrensis",0
"Peromyscus_maniculatus",0
"Peromyscus_mayensis",0
"Peromyscus_megalops",0
"Peromyscus_mekisturus",0
"Peromyscus_melanocarpus",0
"Peromyscus_melanophrys",0
"Peromyscus_melanotis",0
"Peromyscus_melanurus",0
"Peromyscus_merriami",0
"Peromyscus_mexicanus",0
"Peromyscus_nasutus",0
"Peromyscus_nesodytes",0
"Peromyscus_ochraventer",0
"Peromyscus_pectoralis",0
"Peromyscus_pembertoni",0
"Peromyscus_perfulvus",0
"Peromyscus_polionotus",0
"Peromyscus_polius",0
"Peromyscus_pseudocrinitus",0
"Peromyscus_sagax",0
"Peromyscus_schmidlyi",0
"Peromyscus_sejugis",0
"Peromyscus_simulus",0
"Peromyscus_slevini",0
"Peromyscus_spicilegus",0
"Peromyscus_stephani",0
"Peromyscus_stirtoni",0
"Peromyscus_truei",0
"Peromyscus_winkelmanni",0
"Peromyscus_yucatanicus",0
"Peromyscus_zarhynchus",0
"Peroryctes_broadbenti",0
"Peroryctes_raffrayana",0
"Peroryctes_spA",0
"PeroryctinaeGen_spA",0
"Petaurillus_emiliae",0
"Petaurillus_hosei",0
"Petaurillus_kinlochii",0
"Petaurista_alborufus",0
"Petaurista_elegans",0
"Petaurista_leucogenys",0
"Petaurista_magnificus",0
"Petaurista_mechukaensis",0
"Petaurista_mishmiensis",0
"Petaurista_nobilis",0
"Petaurista_petaurista",0
"Petaurista_philippensis",0
"Petaurista_xanthotis",0
"Petauroides_ayamaruensis",0
"Petauroides_volans",0
"Petaurus_abidi",0
"Petaurus_australis",0
"Petaurus_biacensis",0
"Petaurus_breviceps",0
"Petaurus_gracilis",0
"Petaurus_norfolcensis",0
"Petinomys_crinitus",0
"Petinomys_fuscocapillus",0
"Petinomys_genibarbis",0
"Petinomys_hageni",0
"Petinomys_lugens",0
"Petinomys_mindanensis",0
"Petinomys_sagitta",0
"Petinomys_setosus",0
"Petinomys_vordermanni",0
"Petrodromus_tetradactylus",0
"Petrogale_assimilis",0
"Petrogale_brachyotis",0
"Petrogale_burbidgei",0
"Petrogale_coenensis",0
"Petrogale_concinna",0
"Petrogale_godmani",0
"Petrogale_herberti",0
"Petrogale_inornata",0
"Petrogale_lateralis",0
"Petrogale_mareeba",0
"Petrogale_penicillata",0
"Petrogale_persephone",0
"Petrogale_purpureicollis",0
"Petrogale_rothschildi",0
"Petrogale_sharmani",0
"Petrogale_xanthopus",0
"Petromus_typicus",0
"Petromyscus_barbouri",0
"Petromyscus_collinus",0
"Petromyscus_monticularis",0
"Petromyscus_shortridgei",0
"Petropseudes_dahli",0
"Phacochoerus_aethiopicus",0
"Phacochoerus_africanus",0
"Phaenomys_ferrugineus",0
"Phaiomys_leucurus",0
"Phalanger_alexandrae",0
"Phalanger_carmelitae",0
"Phalanger_gymnotis",0
"Phalanger_intercastellanus",0
"Phalanger_lullulae",0
"Phalanger_matabiru",0
"Phalanger_matanim",0
"Phalanger_mimicus",0
"Phalanger_orientalis",0
"Phalanger_ornatus",0
"Phalanger_rothschildi",0
"Phalanger_sericeus",0
"Phalanger_vestitus",0
"Phaner_electromontis",0
"Phaner_furcifer",0
"Phaner_pallescens",0
"Phaner_parienti",0
"Phanourios_minutes",1
"Phascogale_calura",0
"Phascogale_pirata",0
"Phascogale_tapoatafa",0
"Phascolarctos_cinereus",1
"Phascolonus_gigas",1
"Phascolosorex_doriae",0
"Phascolosorex_dorsalis",0
"Phataginus_tetradactyla",0
"Phataginus_tricuspis",0
"Phenacomys_intermedius",0
"Phenacomys_ungava",0
"Philander_andersoni",0
"Philander_deltae",0
"Philander_frenatus",0
"Philander_mcilhennyi",0
"Philander_mondolfii",0
"Philander_olrogi",0
"Philander_opossum",0
"Philantomba_maxwellii",0
"Philantomba_monticola",0
"Philantomba_walteri",0
"Phloeomys_cumingi",0
"Phloeomys_pallidus",0
"Phoca_largha",0
"Phoca_vitulina",0
"Phocarctos_hookeri",0
"Phodopus_campbelli",0
"Phodopus_roborovskii",0
"Phodopus_sungorus",0
"Phyllomys_blainvillii",0
"Phyllomys_brasiliensis",0
"Phyllomys_dasythrix",0
"Phyllomys_kerri",0
"Phyllomys_lamarum",0
"Phyllomys_lundi",0
"Phyllomys_mantiqueirensis",0
"Phyllomys_medius",0
"Phyllomys_nigrispinus",0
"Phyllomys_pattoni",0
"Phyllomys_sulinus",0
"Phyllomys_thomasi",0
"Phyllomys_unicolor",0
"Phyllotis_amicus",0
"Phyllotis_andium",0
"Phyllotis_anitae",0
"Phyllotis_bonariensis",0
"Phyllotis_caprinus",0
"Phyllotis_darwini",0
"Phyllotis_definitus",0
"Phyllotis_gerbillus",0
"Phyllotis_haggardi",0
"Phyllotis_limatus",0
"Phyllotis_magister",0
"Phyllotis_osgoodi",0
"Phyllotis_osilae",0
"Phyllotis_wolffsohni",0
"Phyllotis_xanthopygus",0
"Piliocolobus_badius",0
"Piliocolobus_bouvieri",1
"Piliocolobus_epieni",1
"Piliocolobus_gordonorum",0
"Piliocolobus_kirkii",0
"Piliocolobus_oustaleti",1
"Piliocolobus_pennantii",1
"Piliocolobus_preussi",0
"Piliocolobus_rufomitratus",0
"Piliocolobus_temminckii",0
"Piliocolobus_tephrosceles",0
"Piliocolobus_tholloni",0
"Piliocolobus_waldronae",0
"Pithecheir_melanurus",0
"Pithecheir_parvus",0
"Pithecheirops_otion",0
"Pithecia_aequatorialis",0
"Pithecia_albicans",0
"Pithecia_chrysocephala",0
"Pithecia_milleri",0
"Pithecia_pithecia",0
"Pithecia_vanzolinii",0
"Plagiodontia_aedium",0
"Plagiodontia_ipnaeum",0
"Plagiodontia_spelaeum",0
"Planigale_gilesi",0
"Planigale_ingrami",0
"Planigale_maculata",0
"Planigale_novaeguineae",0
"Planigale_tenuirostris",0
"Platacanthomys_lasiurus",0
"Platygonus_compressus",1
"Plesiorycteropus_madagascariensis",0
"Pliomys_lenki",0
"Podogymnura_aureospinula",0
"Podogymnura_truei",0
"Podomys_floridanus",0
"Podoxymys_roraimae",0
"Poecilogale_albinucha",0
"Poelagus_marjorita",0
"Pogonomelomys_brassi",0
"Pogonomelomys_bruijnii",0
"Pogonomelomys_mayeri",0
"Pogonomys_championi",0
"Pogonomys_fergussoniensis",0
"Pogonomys_loriae",0
"Pogonomys_macrourus",0
"Pogonomys_sylvestris",0
"Poiana_leightoni",0
"Poiana_richardsonii",0
"Poliocitellus_franklinii",0
"Pongo_abelii",0
"Pongo_pygmaeus",0
"Porcula_salvania",0
"Potamochoerus_larvatus",0
"Potamochoerus_porcus",0
"Potamogale_velox",0
"Potorous_gilbertii",0
"Potorous_longipes",0
"Potorous_platyops",0
"Potorous_tridactylus",0
"Potos_flavus",0
"Praemegaceros_cazioti",1
"Praomys_daltoni",0
"Praomys_degraaffi",0
"Praomys_delectorum",0
"Praomys_derooi",0
"Praomys_hartwigi",0
"Praomys_jacksoni",0
"Praomys_lukolelae",0
"Praomys_minor",0
"Praomys_misonnei",0
"Praomys_morio",0
"Praomys_mutoni",0
"Praomys_obscurus",0
"Praomys_petteri",0
"Praomys_rostratus",0
"Praomys_tullbergi",0
"Praomys_verschureni",0
"Presbytis_chrysomelas",0
"Presbytis_comata",0
"Presbytis_femoralis",0
"Presbytis_frontata",0
"Presbytis_hosei",0
"Presbytis_melalophos",0
"Presbytis_natunae",0
"Presbytis_potenziani",0
"Presbytis_rubicunda",0
"Presbytis_siamensis",0
"Presbytis_thomasi",0
"Priodontes_maximus",0
"Prionailurus_bengalensis",0
"Prionailurus_planiceps",0
"Prionailurus_rubiginosus",0
"Prionailurus_viverrinus",0
"Prionodon_linsang",0
"Prionodon_pardicolor",0
"Prionomys_batesi",0
"Procapra_gutturosa",1
"Procapra_picticaudata",1
"Procapra_przewalskii",1
"Procavia_capensis",0
"Procolobus_verus",0
"Procoptodon_browneorum",1
"Procoptodon_gilli",1
"Procoptodon_goliah",1
"Procoptodon_oreas",1
"Procoptodon_rapha",1
"Procyon_cancrivorus",0
"Procyon_lotor",0
"Procyon_pygmaeus",0
"Proechimys_brevicauda",0
"Proechimys_canicollis",0
"Proechimys_chrysaeolus",0
"Proechimys_cuvieri",0
"Proechimys_decumanus",0
"Proechimys_echinothrix",0
"Proechimys_gardneri",0
"Proechimys_goeldii",0
"Proechimys_guairae",0
"Proechimys_guyannensis",0
"Proechimys_hoplomyoides",0
"Proechimys_kulinae",0
"Proechimys_longicaudatus",0
"Proechimys_mincae",0
"Proechimys_oconnelli",0
"Proechimys_pattoni",0
"Proechimys_quadruplicatus",0
"Proechimys_roberti",0
"Proechimys_semispinosus",0
"Proechimys_simonsi",0
"Proechimys_steerei",0
"Proechimys_trinitatis",0
"Proedromys_bedfordi",0
"Proedromys_liangshanensis",0
"Prolagus_sardus",0
"Prolemur_simus",0
"Prometheomys_schaposchnikowi",0
"Pronolagus_crassicaudatus",0
"Pronolagus_randensis",0
"Pronolagus_rupestris",0
"Pronolagus_saundersiae",0
"Propithecus_candidus",0
"Propithecus_coquereli",0
"Propithecus_coronatus",0
"Propithecus_deckenii",0
"Propithecus_diadema",0
"Propithecus_edwardsi",0
"Propithecus_perrieri",0
"Propithecus_tattersalli",0
"Propithecus_verreauxi",0
"Propleopus_oscillans",0
"Propraopus_punctatus",0
"Propraopus_sulcatus",0
"Prosciurillus_abstrusus",0
"Prosciurillus_leucomus",0
"Prosciurillus_murinus",0
"Prosciurillus_rosenbergii",0
"Prosciurillus_weberi",0
"Proteles_cristata",0
"Protemnodon_anak",1
"Protemnodon_brehus",1
"Protemnodon_hopei",1
"Protemnodon_nombe",1
"Protemnodon_roechus",1
"Protemnodon_tumbuna",1
"Protochromys_fellowsi",0
"Protocyon_troglodytes",0
"Protopithecus_brasiliensis",0
"Protoxerus_aubinnii",0
"Protoxerus_stangeri",0
"Psammomys_obesus",0
"Psammomys_vexillaris",0
"Pseudantechinus_bilarni",0
"Pseudantechinus_macdonnellensis",0
"Pseudantechinus_mimulus",0
"Pseudantechinus_ningbing",0
"Pseudantechinus_roryi",0
"Pseudantechinus_woolleyae",0
"Pseudoberylmys_muongbangensis",0
"Pseudocheirus_occidentalis",0
"Pseudocheirus_peregrinus",0
"Pseudochirops_albertisii",0
"Pseudochirops_archeri",0
"Pseudochirops_corinnae",0
"Pseudochirops_coronatus",0
"Pseudochirops_cupreus",0
"Pseudochirulus_canescens",0
"Pseudochirulus_caroli",0
"Pseudochirulus_cinereus",0
"Pseudochirulus_forbesi",0
"Pseudochirulus_herbertensis",0
"Pseudochirulus_larvatus",0
"Pseudochirulus_mayeri",0
"Pseudochirulus_schlegeli",0
"Pseudohydromys_berniceae",0
"Pseudohydromys_ellermani",0
"Pseudohydromys_fuscus",0
"Pseudohydromys_germani",0
"Pseudohydromys_murinus",0
"Pseudohydromys_musseri",0
"Pseudohydromys_occidentalis",0
"Pseudohydromys_patriciae",0
"Pseudohydromys_sandrae",0
"Pseudois_nayaur",1
"Pseudomys_albocinereus",0
"Pseudomys_apodemoides",0
"Pseudomys_australis",0
"Pseudomys_bolami",0
"Pseudomys_calabyi",0
"Pseudomys_chapmani",0
"Pseudomys_delicatulus",0
"Pseudomys_desertor",0
"Pseudomys_fieldi",0
"Pseudomys_fumeus",0
"Pseudomys_glaucus",0
"Pseudomys_gouldii",0
"Pseudomys_gracilicaudatus",0
"Pseudomys_hermannsburgensis",0
"Pseudomys_higginsi",0
"Pseudomys_johnsoni",0
"Pseudomys_nanus",0
"Pseudomys_novaehollandiae",0
"Pseudomys_occidentalis",0
"Pseudomys_oralis",0
"Pseudomys_patrius",0
"Pseudomys_pilligaensis",0
"Pseudomys_shortridgei",0
"Pseudoryx_nghetinhensis",1
"Pseudoryzomys_simplex",0
"Pteromys_momonga",0
"Pteromys_volans",0
"Pteromyscus_pulverulentus",0
"Pteronura_brasiliensis",0
"Ptilocercus_lowii",0
"Pudu_mephistophiles",0
"Pudu_puda",0
"Puma_concolor",0
"Punomys_kofordi",0
"Punomys_lemminus",0
"Pusa_caspica",0
"Pusa_hispida",0
"Pusa_sibirica",0
"Pygathrix_cinerea",0
"Pygathrix_nemaeus",0
"Pygathrix_nigripes",0
"Pygeretmus_platyurus",0
"Pygeretmus_pumilio",0
"Pygeretmus_zhitkovi",0
"Quemisia_gravis",0
"Rangifer_tarandus",1
"Raphicerus_campestris",1
"Raphicerus_melanotis",1
"Raphicerus_sharpei",0
"Rattus_adustus",0
"Rattus_andamanensis",0
"Rattus_annandalei",0
"Rattus_arfakienis",0
"Rattus_argentiventer",0
"Rattus_arrogans",0
"Rattus_baluensis",0
"Rattus_blangorum",0
"Rattus_bontanus",0
"Rattus_burrus",0
"Rattus_colletti",0
"Rattus_elaphinus",0
"Rattus_enganus",0
"Rattus_everetti",0
"Rattus_exulans",0
"Rattus_feliceus",0
"Rattus_fuscipes",0
"Rattus_giluwensis",0
"Rattus_hainaldi",0
"Rattus_hoffmanni",0
"Rattus_hoogerwerfi",0
"Rattus_jobiensis",0
"Rattus_koopmani",0
"Rattus_korinchi",0
"Rattus_leucopus",0
"Rattus_losea",0
"Rattus_lugens",0
"Rattus_lutreolus",0
"Rattus_macleari",0
"Rattus_marmosurus",0
"Rattus_mindorensis",0
"Rattus_mollicomulus",0
"Rattus_montanus",0
"Rattus_mordax",0
"Rattus_morotaiensis",0
"Rattus_nativitatis",0
"Rattus_nikenii",0
"Rattus_niobe",0
"Rattus_nitidus",0
"Rattus_norvegicus",0
"Rattus_novaeguineae",0
"Rattus_omichlodes",0
"Rattus_osgoodi",0
"Rattus_palmarum",0
"Rattus_pelurus",0
"Rattus_pococki",0
"Rattus_praetor",0
"Rattus_pyctoris",0
"Rattus_ranjiniae",0
"Rattus_rattus",0
"Rattus_richardsoni",0
"Rattus_salocco",0
"Rattus_sanila",0
"Rattus_satarae",0
"Rattus_simalurensis",0
"Rattus_sordidus",0
"Rattus_steini",0
"Rattus_stoicus",0
"Rattus_tanezumi",0
"Rattus_tawitawiensis",0
"Rattus_timorensis",0
"Rattus_tiomanicus",0
"Rattus_tunneyi",0
"Rattus_vandeuseni",0
"Rattus_verecundus",0
"Rattus_villosissimus",0
"Rattus_xanthurus",0
"Ratufa_affinis",0
"Ratufa_bicolor",0
"Ratufa_indica",0
"Ratufa_macroura",0
"Redunca_arundinum",1
"Redunca_fulvorufula",1
"Redunca_redunca",1
"Reithrodon_auritus",0
"Reithrodon_typicus",0
"Reithrodontomys_bakeri",0
"Reithrodontomys_brevirostris",0
"Reithrodontomys_burti",0
"Reithrodontomys_chrysopsis",0
"Reithrodontomys_creper",0
"Reithrodontomys_darienensis",0
"Reithrodontomys_fulvescens",0
"Reithrodontomys_gracilis",0
"Reithrodontomys_hirsutus",0
"Reithrodontomys_humulis",0
"Reithrodontomys_megalotis",0
"Reithrodontomys_mexicanus",0
"Reithrodontomys_microdon",0
"Reithrodontomys_montanus",0
"Reithrodontomys_paradoxus",0
"Reithrodontomys_raviventris",0
"Reithrodontomys_rodriguezi",0
"Reithrodontomys_spectabilis",0
"Reithrodontomys_sumichrasti",0
"Reithrodontomys_tenuirostris",0
"Reithrodontomys_zacatecae",0
"Rhabdomys_pumilio",0
"Rhagamys_orthodon",0
"Rhagomys_longilingua",0
"Rhagomys_rufescens",0
"Rheithrosciurus_macrotis",0
"Rheomys_mexicanus",0
"Rheomys_raptor",0
"Rheomys_thomasi",0
"Rheomys_underwoodi",0
"Rhinoceros_sondaicus",1
"Rhinoceros_unicornis",1
"Rhinopithecus_avunculus",0
"Rhinopithecus_bieti",0
"Rhinopithecus_brelichi",1
"Rhinopithecus_roxellana",1
"Rhinopithecus_strykeri",1
"Rhinosciurus_laticaudatus",0
"Rhipidomys_austrinus",0
"Rhipidomys_cariri",0
"Rhipidomys_caucensis",0
"Rhipidomys_couesi",0
"Rhipidomys_emiliae",0
"Rhipidomys_fulviventer",0
"Rhipidomys_gardneri",0
"Rhipidomys_latimanus",0
"Rhipidomys_leucodactylus",0
"Rhipidomys_macconnelli",0
"Rhipidomys_macrurus",0
"Rhipidomys_mastacalis",0
"Rhipidomys_modicus",0
"Rhipidomys_nitela",0
"Rhipidomys_ochrogaster",0
"Rhipidomys_venezuelae",0
"Rhipidomys_venustus",0
"Rhipidomys_wetzeli",0
"Rhizomys_pruinosus",0
"Rhizomys_sinensis",0
"Rhizomys_sumatrensis",0
"Rhizoplagiodontia_lemkei",0
"Rhombomys_opimus",0
"Rhynchocyon_chrysopygus",0
"Rhynchocyon_cirnei",0
"Rhynchocyon_petersi",0
"Rhynchocyon_udzungwensis",0
"Rhynchogale_melleri",0
"Rhyncholestes_raphanurus",0
"Rhynchomeles_prattorum",0
"Rhynchomys_banahao",0
"Rhynchomys_isarogensis",0
"Rhynchomys_soricoides",0
"Rhynchomys_tapulao",0
"Romerolagus_diazi",0
"Rubrisciurus_rubriventer",0
"Rucervus_duvaucelii",1
"Rucervus_eldii",1
"Rucervus_schomburgki",1
"Rungwecebus_kipunji",0
"Rupicapra_pyrenaica",1
"Rupicapra_rupicapra",1
"Rusa_alfredi",1
"Rusa_marianna",1
"Rusa_timorensis",1
"Rusa_unicolor",1
"Rusingoryx_atopocranion",1
"Ruwenzorisorex_suncoides",0
"Saccostomus_campestris",0
"Saccostomus_mearnsi",0
"Saguinus_bicolor",0
"Saguinus_fuscicollis",0
"Saguinus_geoffroyi",0
"Saguinus_imperator",0
"Saguinus_inustus",0
"Saguinus_labiatus",0
"Saguinus_leucopus",0
"Saguinus_martinsi",0
"Saguinus_melanoleucus",0
"Saguinus_midas",0
"Saguinus_mystax",0
"Saguinus_niger",0
"Saguinus_nigricollis",0
"Saguinus_oedipus",0
"Saguinus_tripartitus",0
"Saiga_tatarica",1
"Saimiri_boliviensis",0
"Saimiri_oerstedii",0
"Saimiri_sciureus",0
"Saimiri_ustus",0
"Saimiri_vanzolinii",0
"Salanoia_concolor",0
"Salinomys_delicatus",0
"Salpingotulus_michaelis",0
"Salpingotus_crassicauda",0
"Salpingotus_heptneri",0
"Salpingotus_kozlovi",0
"Salpingotus_pallidus",0
"Sangamona_fugitiva",1
"Santamartamys_rufodorsalis",0
"Sapajus_apella",0
"Sapajus_cay",0
"Sapajus_flavius",0
"Sapajus_libidinosus",0
"Sapajus_macrocephalus",0
"Sapajus_nigritus",0
"Sapajus_robustus",0
"Sapajus_xanthosternos",0
"Sarcophilus_harrisii",0
"Saxatilomys_paulinae",0
"Scalopus_aquaticus",0
"Scapanulus_oweni",0
"Scapanus_latimanus",0
"Scapanus_orarius",0
"Scapanus_townsendii",0
"Scapteromys_aquaticus",0
"Scapteromys_tumidus",0
"Scaptochirus_moschatus",0
