"","time","transition","N_sim","trans_no","edge.length"
"382",12.7249502629684,"no_armature->armature",49,2,31
"383",12.767537722913,"armature->no_armature",38,6,31
"384",12.7820720265637,"armature->no_armature",72,2,31
"385",12.7931299544855,"armature->no_armature",95,4,31
"386",12.7979595326171,"armature->no_armature",61,2,31
"387",12.799622925973,"armature->no_armature",85,5,31
"388",12.8191248533138,"armature->no_armature",40,6,31
"389",12.8331952531351,"armature->no_armature",97,4,31
"390",12.8351197781933,"armature->no_armature",40,7,31
"391",12.840253656051,"armature->no_armature",88,8,31
"392",12.8676268966211,"armature->no_armature",7,2,32
"393",12.885240268033,"armature->no_armature",51,4,32
"394",12.8855485414212,"armature->no_armature",47,3,32
"395",12.8856935021599,"armature->no_armature",62,1,32
"396",12.8983837660996,"armature->no_armature",36,2,32
"397",12.9026865751751,"armature->no_armature",76,2,32
"398",12.9124685864287,"armature->no_armature",94,4,32
"399",12.9394911335125,"armature->no_armature",83,6,32
"400",12.940848954189,"armature->no_armature",9,7,32
"401",12.9609453256944,"armature->no_armature",83,7,32
"402",12.9781126997456,"armature->no_armature",8,2,33
"403",12.9818498017832,"armature->no_armature",50,3,33
"404",12.9936303408326,"armature->no_armature",77,2,33
"405",13.0001762614493,"armature->no_armature",32,7,33
"406",13.0070606132614,"armature->no_armature",99,1,33
"407",13.03971544927,"armature->no_armature",61,3,33
"408",13.0400633173387,"armature->no_armature",99,2,33
"409",13.05623606538,"armature->no_armature",8,3,33
"410",13.0595938937141,"armature->no_armature",26,2,33
"411",13.0753976505123,"armature->no_armature",50,4,33
"412",13.083498192642,"armature->no_armature",95,5,33
"413",13.0841081429354,"no_armature->armature",22,2,33
"414",13.0866950895618,"no_armature->armature",48,2,33
"415",13.0896591766527,"armature->no_armature",63,1,33
"416",13.0990294577012,"armature->no_armature",37,5,33
"417",13.1133301809109,"armature->no_armature",39,8,33
"418",13.1605608624545,"armature->no_armature",66,5,33
"419",13.1621374285363,"armature->no_armature",46,3,33
"420",13.2026076106578,"armature->no_armature",14,3,33
"421",13.2075282880295,"armature->no_armature",63,2,33
"422",13.2202103962894,"armature->no_armature",33,4,34
"423",13.2557549915067,"armature->no_armature",82,6,34
"424",13.267097945642,"armature->no_armature",28,1,34
"425",13.2912700428603,"armature->no_armature",51,5,34
"426",13.2923296232419,"armature->no_armature",13,1,34
"427",13.3200859543203,"armature->no_armature",51,6,34
"428",13.3225496486318,"armature->no_armature",28,2,34
"429",13.335608555577,"armature->no_armature",40,8,34
"430",13.393424417989,"armature->no_armature",94,5,34
"431",13.3984600942852,"armature->no_armature",94,6,34
"432",13.409932252705,"armature->no_armature",38,7,34
"433",13.4108897005581,"no_armature->armature",59,2,34
"434",13.4123638336675,"armature->no_armature",97,5,34
"435",13.4602945646248,"armature->no_armature",2,3,35
"436",13.4621596657039,"armature->no_armature",16,2,35
"437",13.4665587228268,"armature->no_armature",84,3,35
"438",13.47180381276,"armature->no_armature",84,4,35
"439",13.511475768914,"armature->no_armature",42,3,35
"440",13.5180388647237,"armature->no_armature",1,3,35
"441",13.5253364333208,"armature->no_armature",15,4,35
"442",13.5354966657956,"armature->no_armature",43,3,35
"443",13.5436666353614,"armature->no_armature",83,8,35
"444",13.5543154138105,"armature->no_armature",47,4,35
"445",13.5556246462492,"no_armature->armature",6,1,35
"446",13.5560691878599,"armature->no_armature",29,10,35
"447",13.5638714975962,"no_armature->armature",19,4,35
"448",13.5771726308196,"no_armature->armature",56,2,35
"449",13.5791653103666,"armature->no_armature",46,4,35
"450",13.582496926179,"armature->no_armature",100,5,35
"451",13.587024202248,"armature->no_armature",84,5,35
"452",13.5934948728104,"armature->no_armature",41,8,35
"453",13.601889180547,"armature->no_armature",38,8,35
"454",13.6158218275692,"armature->no_armature",3,4,35
"455",13.6173606468546,"armature->no_armature",76,3,35
"456",13.6351196052786,"armature->no_armature",17,2,35
"457",13.639256507799,"armature->no_armature",67,6,35
"458",13.6559572847815,"armature->no_armature",79,3,35
"459",13.6603050530727,"armature->no_armature",95,6,35
"460",13.6631468921954,"armature->no_armature",96,3,35
"461",13.6664537471781,"no_armature->armature",65,2,35
"462",13.6727318278142,"armature->no_armature",89,10,35
"463",13.6820313929058,"armature->no_armature",28,3,35
"464",13.6885085820157,"armature->no_armature",27,2,35
"465",13.6936864376699,"armature->no_armature",19,4,35
"466",13.6936900238546,"armature->no_armature",68,2,35
"467",13.6948484439633,"armature->no_armature",14,4,35
"468",13.7371937436209,"armature->no_armature",72,3,35
"469",13.750559053311,"armature->no_armature",60,5,35
"470",13.7539564479857,"armature->no_armature",22,3,35
"471",13.7565431154912,"armature->no_armature",53,1,35
"472",13.7590925162768,"no_armature->armature",2,2,35
"473",13.7624408479103,"armature->no_armature",85,6,35
"474",13.7743156895931,"armature->no_armature",81,5,35
"475",13.7748279143612,"armature->no_armature",37,6,35
"476",13.7772061891888,"armature->no_armature",6,6,35
"477",13.7816067563658,"armature->no_armature",56,3,35
"478",13.7848995504599,"armature->no_armature",78,5,35
"479",13.8196356698701,"armature->no_armature",2,4,35
"480",13.8333814754057,"armature->no_armature",87,2,35
"481",13.8349027131145,"armature->no_armature",61,4,35
"482",13.8360270873651,"armature->no_armature",11,7,35
"483",13.8715652994563,"armature->no_armature",89,11,35
"484",13.8801887760675,"armature->no_armature",89,12,35
"485",13.892433944407,"armature->no_armature",1,4,35
"486",13.909100598271,"armature->no_armature",11,8,35
"487",13.914780218953,"armature->no_armature",77,3,35
"488",13.9222528506825,"armature->no_armature",47,5,35
"489",13.9285005057303,"armature->no_armature",53,2,35
"490",13.9358945356786,"armature->no_armature",42,4,35
"491",13.9362326616643,"armature->no_armature",37,7,35
"492",13.9632507994403,"no_armature->armature",90,2,35
"493",13.9838152619763,"armature->no_armature",18,1,35
"494",13.9918872253237,"armature->no_armature",12,1,35
"495",13.9962254115709,"armature->no_armature",18,2,35
"496",14.0084665259491,"armature->no_armature",71,5,35
"497",14.0121374769994,"armature->no_armature",75,3,35
"498",14.0155839242346,"armature->no_armature",98,3,35
"499",14.0412005622438,"armature->no_armature",88,9,35
"500",14.0525004073389,"armature->no_armature",98,4,35
"501",14.0658460904954,"armature->no_armature",100,6,35
"502",14.0691953290864,"armature->no_armature",69,2,35
"503",14.0725672969194,"armature->no_armature",79,4,35
"504",14.0737774529803,"armature->no_armature",95,7,35
"505",14.0904522888797,"armature->no_armature",80,1,35
"506",14.0910829190506,"armature->no_armature",86,2,35
"507",14.1103357922352,"armature->no_armature",1,5,35
"508",14.1555528108046,"armature->no_armature",24,3,35
"509",14.158851243939,"armature->no_armature",62,2,35
"510",14.1701366958043,"armature->no_armature",82,7,35
"511",14.1774008239338,"armature->no_armature",25,5,35
"512",14.1854264510105,"armature->no_armature",66,6,35
"513",14.1918881100711,"armature->no_armature",87,3,35
"514",14.2087257969978,"armature->no_armature",90,3,35
"515",14.2180038631189,"armature->no_armature",35,3,35
"516",14.2335655537022,"armature->no_armature",92,1,35
"517",14.2417016051367,"no_armature->armature",79,2,35
"518",14.2422328969328,"armature->no_armature",39,9,35
"519",14.2646266764954,"armature->no_armature",91,1,35
"520",14.2709523982809,"armature->no_armature",98,5,35
"521",14.2742258783005,"armature->no_armature",44,3,35
"522",14.2776423100962,"armature->no_armature",93,5,35
"523",14.2843041735481,"armature->no_armature",60,6,35
"524",14.296956120646,"armature->no_armature",61,5,35
"525",14.2997582521469,"no_armature->armature",58,2,35
"526",14.3031344571535,"armature->no_armature",62,3,35
"527",14.3101245229382,"armature->no_armature",40,9,35
"528",14.3140812311258,"armature->no_armature",63,3,35
"529",14.328537468712,"armature->no_armature",29,11,35
"530",14.3323492911337,"armature->no_armature",43,4,35
"531",14.3436716324445,"armature->no_armature",90,4,35
"532",14.3462717737867,"armature->no_armature",65,4,35
"533",14.3597188164933,"armature->no_armature",31,1,35
"534",14.3740507546786,"armature->no_armature",12,2,35
"535",14.3786539184707,"armature->no_armature",88,10,35
